"stfid","tapersons","wkt"
"490451307005","1115","MULTIPOLYGON(((-112.182365877729 40.6123845635209,-112.182484855294 40.612434874094,-112.183100032853 40.6127303591856,-112.183159604087 40.6127567744634,-112.183726962656 40.6131554436016,-112.184369830939 40.6136794550676,-112.185149967322 40.6140101720752,-112.185196760926 40.6140493293821,-112.185364017438 40.6140818450331,-112.185410095204 40.6140804711512,-112.185453795945 40.6140782208275,-112.185514057172 40.6140767012979,-112.185683889664 40.6139875746553,-112.186012946943 40.6138778945415,-112.186873111874 40.6137204155606,-112.18703543226 40.613741268407,-112.187321214821 40.6137248174237,-112.187473665865 40.6137890121704,-112.187788786658 40.6138272104346,-112.187878434488 40.6138830420701,-112.188044733834 40.6139281756491,-112.188232271409 40.6141046151583,-112.188345151255 40.6141772335123,-112.188179658435 40.6142709137611,-112.187567159068 40.6139285839537,-112.185961864773 40.6139306687403,-112.185435502848 40.6141802051918,-112.184864213283 40.6140284190911,-112.183858496254 40.6134414677924,-112.183032642817 40.6127968120297,-112.182365877729 40.6123845635209)),((-112.182365877729 40.6123845635209,-112.181847928209 40.612313473322,-112.181687493692 40.612097558733,-112.18171073997 40.6121085815406,-112.181813849893 40.6121237416965,-112.181860751356 40.6121692052613,-112.182365877729 40.6123845635209)),((-112.179387810116 40.6087415105295,-112.179327534919 40.6081772896116,-112.179477032041 40.6085721392472,-112.179803592502 40.6090606704196,-112.180358338228 40.6097531642814,-112.180765997561 40.6103489662192,-112.181038116105 40.6109668726753,-112.181238047779 40.6114927287892,-112.181158982159 40.6113863357871,-112.180766184989 40.6106282294406,-112.179821896833 40.6091604783716,-112.179387810116 40.6087415105295)),((-112.1785302785 40.6074989769598,-112.178400179372 40.6070572637194,-112.178508071986 40.6072442613671,-112.178642902873 40.6073834187739,-112.179232826166 40.6079269180593,-112.17925911129 40.6079965560602,-112.178920764244 40.6077247092843,-112.1785302785 40.6074989769598)),((-112.177446533402 40.6051515911355,-112.176443272853 40.6049021895737,-112.177189282549 40.6050407059906,-112.177522304468 40.6050913620077,-112.177670677251 40.6051943482824,-112.178211671184 40.6053762079042,-112.178437947878 40.6054729931697,-112.178584312438 40.6056633817938,-112.178624724213 40.605810709737,-112.178632704832 40.6059286404176,-112.178639770951 40.6059943308107,-112.17859531194 40.6060875727631,-112.178561818495 40.6061996207328,-112.178335683712 40.6067838814578,-112.178393269424 40.6068995042552,-112.178375794378 40.6069744536475,-112.178316586768 40.6067732660683,-112.178483965632 40.6062085230058,-112.178545988049 40.6058367373053,-112.178228601057 40.6054652199385,-112.177446533402 40.6051515911355)),((-112.175353247265 40.604476554002,-112.175306692487 40.6040725432715,-112.175752023177 40.6045697870205,-112.176381304802 40.6048867856317,-112.176315178629 40.6048703429547,-112.175353247265 40.604476554002)),((-112.175231683301 40.6025301391943,-112.175326497527 40.6020996457139,-112.175260774501 40.6027064110629,-112.175248578715 40.6033596562833,-112.175240663172 40.6035689157691,-112.175180933148 40.6032090007909,-112.175231683301 40.6025301391943)),((-112.175607926736 40.6009335945804,-112.175662059163 40.6008797127549,-112.175578369643 40.6010545202146,-112.175607926736 40.6009335945804)),((-112.176250358462 40.600229789356,-112.176227677439 40.5997720246173,-112.176285996044 40.6001726723646,-112.176287575101 40.6002627419871,-112.176233394305 40.6003407675708,-112.176210540056 40.6003584769827,-112.176250358462 40.600229789356)),((-112.176052521041 40.5977760673842,-112.176073904266 40.5974452349187,-112.176079942263 40.5974457139645,-112.176076292526 40.5976488044093,-112.176117715368 40.5980027798599,-112.176052521041 40.5977760673842)),((-112.176836592495 40.5947727281749,-112.176571276039 40.5942196923446,-112.176782215946 40.5945696884161,-112.17724252824 40.5952100111039,-112.177416401741 40.595891989516,-112.177425785456 40.5960900825143,-112.177412309044 40.5962649862943,-112.177343743155 40.5963310876211,-112.177313769178 40.5954984601818,-112.176836592495 40.5947727281749)),((-112.175643967174 40.5907138971447,-112.175675114675 40.5904681861921,-112.175706770446 40.5905213749178,-112.175700016553 40.5906754904883,-112.175863486657 40.5915746846453,-112.176012066368 40.5922983626726,-112.176018842787 40.5923478408782,-112.176191739447 40.593177572211,-112.176406425366 40.5938764332114,-112.176305485249 40.5936664804664,-112.17610261991 40.5928127314061,-112.175879547431 40.591884416377,-112.175643967174 40.5907138971447)),((-112.176377600874 40.5884768012501,-112.176269796444 40.5882522341818,-112.17642742768 40.5884880048571,-112.176392159309 40.588565837972,-112.176386084291 40.5886034656775,-112.176377600874 40.5884768012501)),((-112.175177289523 40.5859278792367,-112.175029184087 40.5856821904242,-112.175065727672 40.5856974935588,-112.17509428761 40.5857764785832,-112.175154855533 40.5858614439133,-112.17530074023 40.5859599547605,-112.175289306033 40.5860492561918,-112.175601924421 40.5864919996879,-112.175957635511 40.5872360912542,-112.176028916147 40.5877501162608,-112.175940981077 40.5875668761153,-112.175505852094 40.5866064858518,-112.175177289523 40.5859278792367)),((-112.175943757291 40.5845552754671,-112.17606354726 40.5845268497206,-112.175971309189 40.5845766155608,-112.175831209636 40.5846329043639,-112.175943757291 40.5845552754671)),((-112.178682634491 40.5821941290853,-112.17872656812 40.5821660243074,-112.17850855866 40.5825760683036,-112.178179918672 40.5833748803651,-112.178044746572 40.5837519176778,-112.177974803257 40.5839409107227,-112.177919770591 40.5840369631174,-112.177889898361 40.5840516815443,-112.178261807596 40.5830587441082,-112.178682634491 40.5821941290853)),((-112.180208936683 40.5772039931441,-112.180692824943 40.5769660849254,-112.180413844472 40.5771658646474,-112.180293208047 40.5772932179883,-112.180264596944 40.5773457602986,-112.180329467636 40.5774739203634,-112.18029842811 40.5775228840321,-112.180460824923 40.5781581324536,-112.180756388349 40.5788406656752,-112.180949154427 40.5793882193672,-112.181056300004 40.5797699892009,-112.181119483721 40.5800035666035,-112.181321812386 40.5802213070546,-112.181337509712 40.5803076290349,-112.181356561079 40.5803831063883,-112.181294203678 40.580451849216,-112.181114005158 40.5800279458501,-112.180806101417 40.5791815833852,-112.180381424202 40.5782787584048,-112.180253523053 40.5778584629502,-112.18021052127 40.5774958556815,-112.180208936683 40.5772039931441)),((-112.18191470037 40.5756433759448,-112.181945274177 40.5756015334151,-112.181659931608 40.5760702881191,-112.181262788305 40.5765977506179,-112.181139187073 40.5766773895546,-112.181463254325 40.5763074247674,-112.18191470037 40.5756433759448)),((-112.183187141316 40.573927540896,-112.183459248918 40.5731916325435,-112.183512549033 40.5733937800516,-112.183476036706 40.5734671239169,-112.183465249895 40.5735924540876,-112.183426596108 40.573678431917,-112.183300580655 40.5737680074006,-112.183239833685 40.5738740304612,-112.183187141316 40.573927540896)),((-112.181879556796 40.5701556910559,-112.181944845419 40.5697909848703,-112.181957923924 40.5699098548159,-112.181911919732 40.5705850706937,-112.181879823504 40.570707916278,-112.181933623622 40.5708785293517,-112.182069536648 40.5710158710551,-112.18214028643 40.5712097329415,-112.182807579462 40.571937102913,-112.18326698005 40.572531469804,-112.1833184227 40.5727021063124,-112.183412222891 40.5727957356463,-112.18350152392 40.5730362513193,-112.183460365166 40.5731879275778,-112.183162384667 40.5724956060353,-112.182474018133 40.5717126005788,-112.181891743269 40.5711167852738,-112.181742958958 40.5707849890509,-112.181879556796 40.5701556910559)),((-112.182026372408 40.5660795915886,-112.182843635092 40.5653376530685,-112.182761979231 40.5654567724384,-112.182140984806 40.5660811211935,-112.181977749686 40.5662701710418,-112.181841100916 40.5664931813839,-112.181821114966 40.5667672478742,-112.181765460177 40.5668939379812,-112.181703934796 40.5674927396718,-112.181860472367 40.5680640860364,-112.182027189236 40.5682740824385,-112.182060887106 40.5683764357956,-112.182079728227 40.5684402041277,-112.182054147474 40.5685305520827,-112.18207648478 40.5685915820514,-112.182067626447 40.5686251847697,-112.181851608446 40.5680975086018,-112.181649018603 40.567459969639,-112.181654625107 40.5673085675185,-112.181688979327 40.5665082507692,-112.182026372408 40.5660795915886)),((-112.181375917804 40.560260369472,-112.181062225777 40.5598118848368,-112.181123356219 40.5598692753159,-112.18125287036 40.5600472225711,-112.181747741183 40.5604475488102,-112.182155380783 40.5609920028401,-112.182557027962 40.5616653400607,-112.182795417321 40.5621899036764,-112.182912625315 40.5627418328705,-112.182913752681 40.5628057825657,-112.182888731419 40.5630618837191,-112.182849427045 40.5634460535654,-112.182873451384 40.5635358937461,-112.182823772193 40.5636661266911,-112.182853559149 40.5637478001008,-112.182890940749 40.563858223322,-112.182971054281 40.563913256295,-112.183063453879 40.5642636461211,-112.183181497152 40.5643930619855,-112.18323340267 40.5645231552797,-112.183265132248 40.5646480500376,-112.183163922106 40.564870698914,-112.182985753985 40.5651304406633,-112.183161695605 40.5648112648436,-112.182843138697 40.5640280749649,-112.182703136234 40.5631881032737,-112.182626533381 40.5623258614799,-112.181980612222 40.5609946922932,-112.181375917804 40.560260369472)),((-112.178272528283 40.5556562264956,-112.178473957116 40.5553157170863,-112.17818151979 40.5559220087403,-112.178154269001 40.5560520110321,-112.17813846661 40.5561611767106,-112.178122317826 40.5562505269305,-112.178146333725 40.5563403683287,-112.178199619754 40.5564154973463,-112.178316660284 40.5564890751288,-112.178479079914 40.5565910174329,-112.178603141278 40.5566609198145,-112.179124657996 40.5570339598797,-112.179587767693 40.5575111932692,-112.180132325914 40.5581866834137,-112.180522535753 40.5588835674422,-112.180816880951 40.5594345894828,-112.180905338668 40.5595616076776,-112.180911984586 40.559597033723,-112.1806659039 40.559245149859,-112.179798673431 40.5580198287189,-112.179300573655 40.557366384252,-112.178971991001 40.5570841648562,-112.178348807269 40.5567058552776,-112.178020238877 40.5562218395442,-112.178272528283 40.5556562264956)),((-112.178851692472 40.5519099301561,-112.179088554636 40.5512741149409,-112.179086009914 40.5513309854582,-112.179036677175 40.5514810324857,-112.178844705923 40.551982971452,-112.178559766675 40.5525714407724,-112.1785594541 40.5526209914822,-112.178493887419 40.5527883203052,-112.178563327936 40.5529092284616,-112.178574344551 40.5531334311849,-112.178709865373 40.5537896790328,-112.178811480874 40.5545327556006,-112.17866029084 40.5548888784653,-112.178701322002 40.5543798320747,-112.178476661851 40.5533551395159,-112.178327218804 40.5528476759378,-112.178453123605 40.5524842441269,-112.178851692472 40.5519099301561)),((-112.179664776195 40.5481720505298,-112.179712708807 40.5476598698268,-112.179732469959 40.5481263159555,-112.179733512283 40.5481857623701,-112.179802035215 40.5487255813058,-112.179685871932 40.5490375660107,-112.179697371496 40.5491545609441,-112.179621458345 40.5492030820223,-112.179577416799 40.5493179415835,-112.179319100746 40.5496728171832,-112.17917491711 40.549868875889,-112.179163159104 40.5499392633276,-112.179071551422 40.5500356900754,-112.179055155546 40.5501781940198,-112.179126975884 40.5503675432987,-112.179114533356 40.5505334293624,-112.179097174493 40.5508903488395,-112.179166694463 40.5510157601995,-112.179152368976 40.5510744625956,-112.179099463392 40.5511823856822,-112.179028441431 40.5504730493662,-112.17906896415 40.5499555395454,-112.179467956419 40.5494064431743,-112.179689081328 40.5490186150682,-112.179664776195 40.5481720505298)),((-112.179027242062 40.5463651185668,-112.179099718749 40.5463228489072,-112.179162223649 40.5463853615046,-112.17966903688 40.5470017836385,-112.179701510351 40.5474457585396,-112.179430297867 40.5468564796629,-112.179174731369 40.5464924367684,-112.179027242062 40.5463651185668)),((-112.179568705033 40.5460488823355,-112.179792559182 40.5459181328748,-112.179642567586 40.5460318223985,-112.179568705033 40.5460488823355)),((-112.179983570415 40.5457733046252,-112.180023735273 40.5457336166284,-112.180000352499 40.5457606111643,-112.179983570415 40.5457733046252)),((-112.182624551352 40.5387890028468,-112.182368865935 40.5382964141316,-112.182502651646 40.5383704471807,-112.182543804753 40.5384276813283,-112.182626397757 40.5385583622436,-112.182694491814 40.5389387314258,-112.182514187473 40.5396306405372,-112.182606555813 40.5403170555407,-112.182677265606 40.5409802696521,-112.18242915388 40.5415098159627,-112.182410968701 40.5416172051135,-112.182315856219 40.5417821361443,-112.182236523717 40.5419712290097,-112.182241570496 40.5420567595826,-112.182318168052 40.5421820967798,-112.182305648807 40.542275914936,-112.182271907979 40.5431104616101,-112.182040711865 40.5436623554519,-112.181535758369 40.5441593938473,-112.181078955997 40.5446415238996,-112.180933852331 40.5447844432469,-112.18077946431 40.5448491721529,-112.180867692223 40.5445139591702,-112.181763617264 40.5435516815333,-112.182098783669 40.5432041216251,-112.182138517266 40.5423073539569,-112.182074197627 40.5418728941342,-112.18220994348 40.5413327873369,-112.182546586672 40.5409356633276,-112.182545433985 40.5404672249898,-112.18243793631 40.5399278059199,-112.182521415758 40.5393702163131,-112.182624551352 40.5387890028468)),((-112.179006040038 40.5307452162525,-112.179221076018 40.5297438693999,-112.17920859647 40.5300422739885,-112.179127599404 40.5308097388955,-112.179108036275 40.5313774849679,-112.179082628573 40.5316119697589,-112.179113625607 40.5316963349099,-112.179178888095 40.5317821520317,-112.179224755848 40.5318393393237,-112.179286238388 40.5319116819396,-112.179417360225 40.5320499777601,-112.179947431025 40.5325850850459,-112.179984911869 40.5326351507694,-112.180265263713 40.5332034364448,-112.180449776526 40.5338943177955,-112.180783760792 40.5344233167258,-112.181205904985 40.534996456591,-112.181295427494 40.5355892122411,-112.181379471498 40.5363405762569,-112.181527184847 40.5370192196406,-112.181727693009 40.5376784044735,-112.181980348425 40.537924999181,-112.181767576491 40.5377978116648,-112.18132234551 40.5366510584827,-112.181201715488 40.5354973812366,-112.181053499342 40.5349241437802,-112.180650932074 40.5344571055526,-112.180439361662 40.5339737004866,-112.180024244241 40.5328581640058,-112.179409555567 40.5320761825942,-112.17894504848 40.5315764383522,-112.179006040038 40.5307452162525)),((-112.179289909196 40.5291448105132,-112.179314896465 40.5287382641671,-112.179351513798 40.5288336525678,-112.179289909196 40.5291448105132)),((-112.178775580426 40.5238604331152,-112.178944938991 40.5234062888259,-112.178914975608 40.5236635222779,-112.178871394194 40.5238711667508,-112.178789891594 40.5242728848088,-112.178717923002 40.5249492703289,-112.178830879217 40.5256688123129,-112.178854820901 40.5263613355502,-112.178729827574 40.5269761020558,-112.178743903118 40.5271056834074,-112.178688461427 40.5271756159315,-112.178770216648 40.527394593508,-112.178793130443 40.5276240810283,-112.179094422434 40.5281763912906,-112.178860247543 40.5278161818448,-112.178499143047 40.5272189872777,-112.178614630481 40.5265331494569,-112.17881255172 40.5261050194919,-112.178715701739 40.5255636850877,-112.178609391267 40.5248864159897,-112.17867089971 40.5243542761559,-112.178775580426 40.5238604331152)),((-112.178453633155 40.5217232539217,-112.178858944215 40.5215371433254,-112.178784519376 40.5216081705064,-112.178651593975 40.5217698813496,-112.178630432347 40.521909731878,-112.178648836096 40.5220167475118,-112.178686123749 40.5221235704676,-112.178882499633 40.5225512810821,-112.178980650381 40.5230998092795,-112.178948733257 40.5233734585104,-112.178762544995 40.5227795239631,-112.178591588047 40.5221182288449,-112.178453633155 40.5217232539217)),((-112.187301185448 40.5138095200317,-112.187131779327 40.5131324556404,-112.187177550339 40.5131576601158,-112.187260628911 40.5133171611899,-112.18734835129 40.5134054457623,-112.187366476748 40.5135629116741,-112.187500427245 40.5137290966541,-112.18753464747 40.5137954092574,-112.187537655118 40.5138989783255,-112.187429038226 40.5140982860088,-112.187026504428 40.5146321336766,-112.186936518527 40.514951065062,-112.186792988156 40.5151119934091,-112.186683391279 40.5153230217118,-112.186130351911 40.5160917371389,-112.185832612217 40.5166118924499,-112.185547860398 40.5171994788688,-112.18509886245 40.5177779390508,-112.184416902543 40.518065102734,-112.183709818928 40.5184678310359,-112.183012692782 40.5190344112179,-112.182900812419 40.5191166349851,-112.182370195922 40.5194860177461,-112.181744407281 40.5200158253514,-112.18121031439 40.5203897426714,-112.180627380207 40.5207389323157,-112.179965499731 40.5210294680465,-112.179654920299 40.5211578605213,-112.179407178075 40.521261467388,-112.181012106536 40.520396273374,-112.182876552397 40.5190123826011,-112.183886601299 40.5183173762493,-112.184771040746 40.517864181296,-112.185770618497 40.5166440591801,-112.186399145227 40.5155367444053,-112.187301185448 40.5138095200317)),((-112.175622345414 40.5001429194031,-112.17574666522 40.5000579634004,-112.175746017776 40.5000614833814,-112.175753490068 40.5001514945529,-112.176373438852 40.5005109383746,-112.177075549029 40.501047013575,-112.177257042844 40.5012352484426,-112.177488471323 40.5013770296716,-112.177760141553 40.5013904764426,-112.177996364131 40.501401581346,-112.178860541899 40.5018909494877,-112.179609829036 40.5022211289841,-112.180259434041 40.5027216857066,-112.180872878875 40.5034478261109,-112.181361427473 40.5041175844668,-112.181881472702 40.5048329628905,-112.182316394407 40.5054050705693,-112.182431407099 40.5055696538436,-112.182489089494 40.5057627507546,-112.182648166374 40.5058827401164,-112.182709930174 40.5059721949798,-112.183291827154 40.5065788290802,-112.183452536934 40.5071942794622,-112.183492508543 40.5072524266275,-112.183529492177 40.5074763645611,-112.183642102115 40.5076382685318,-112.183717333654 40.5076879465525,-112.183849869937 40.5077748738977,-112.184474345704 40.5083180045378,-112.184885348019 40.5088696272582,-112.18512047705 40.5094203499857,-112.185160130379 40.5099965001627,-112.185199181724 40.5102032997065,-112.185266528861 40.510341342809,-112.185467338306 40.5104843226292,-112.185627951811 40.5105565458595,-112.185689391627 40.5106270840918,-112.186022791255 40.511127248389,-112.186175014824 40.511660802364,-112.186384048895 40.5121361170429,-112.186457809119 40.5123029213661,-112.186515338079 40.5123925977131,-112.18644257763 40.51230938386,-112.185849129979 40.5112524501598,-112.185160249356 40.5104054939633,-112.184886122879 40.5101875924429,-112.18493561761 40.5094456686776,-112.184121110593 40.5082991035584,-112.183560971637 40.5078571103373,-112.183241588355 40.5070108606575,-112.182646658097 40.506199862117,-112.182375263714 40.5060017455674,-112.18202502816 40.5054134570099,-112.180902671418 40.5038006631656,-112.180077840749 40.5026631821577,-112.179149266507 40.5022042092263,-112.177988570708 40.5016980476288,-112.177374818886 40.5014241323016,-112.177039241069 40.5012653944428,-112.176932149218 40.5012151356588,-112.176571763063 40.5008521512137,-112.175981405308 40.5004978125802,-112.175622345414 40.5001429194031)),((-112.178361830069 40.4983857891412,-112.178503139352 40.4983011073204,-112.178455158719 40.498351054595,-112.178361830069 40.4983857891412)),((-112.178763099772 40.4981452171502,-112.179262892751 40.4980455256325,-112.179562614474 40.498044267963,-112.180162762467 40.4977453561265,-112.180266744283 40.4977192497787,-112.179903895362 40.497990334531,-112.179756806523 40.4980143582978,-112.179438493331 40.498099587357,-112.179343097087 40.4981104707003,-112.179174343881 40.4981103912999,-112.1790213192 40.4981326729208,-112.178933429357 40.4981678028944,-112.178744931647 40.4981859417541,-112.178655542201 40.498209735796,-112.178763099772 40.4981452171502)),((-112.177662825678 40.4835442703335,-112.177925376396 40.4830201680352,-112.177847517771 40.4832432975486,-112.177410047676 40.4842026828523,-112.177044775919 40.4849054827043,-112.176959606761 40.4850955338375,-112.176879484614 40.4852368862786,-112.176879453357 40.4853026504158,-112.17690446321 40.4853834743783,-112.176982889825 40.4854826726276,-112.177379481611 40.4859642035024,-112.177771236631 40.4864385752853,-112.178051210882 40.4869303010892,-112.178087782814 40.4869974937734,-112.178437782452 40.4877821894884,-112.178519409907 40.4879966658252,-112.178673257935 40.4884275159769,-112.17912741279 40.4890949341659,-112.179451206932 40.4897294479917,-112.179879036907 40.4902403797471,-112.179968258774 40.4904501829292,-112.179889599269 40.4903717994089,-112.179662618263 40.4901452950829,-112.179537151242 40.4899880222425,-112.17941171251 40.4898325506784,-112.179263294384 40.4896448820783,-112.179056665802 40.4892325888637,-112.178962516541 40.4890443660723,-112.178562647372 40.4884448599319,-112.178263647191 40.4879452216894,-112.177962886403 40.4873447026763,-112.177763587912 40.4869458453218,-112.177662758739 40.4866450802093,-112.177462881024 40.4861453302835,-112.177062997595 40.4857458127627,-112.176862497989 40.4853451641932,-112.176863156958 40.4850451663506,-112.177005528647 40.4846176026773,-112.177062702948 40.4844458541828,-112.177263362042 40.4840456235096,-112.177367278608 40.4839157397033,-112.177662825678 40.4835442703335)),((-112.176062851271 40.4768463435902,-112.176062865591 40.4766308540037,-112.17610668263 40.4766540109878,-112.176167764759 40.4767741066243,-112.176172876847 40.4769317078352,-112.176157699374 40.4770084367311,-112.17608279147 40.4771100971928,-112.176068431815 40.4773687946203,-112.175926270313 40.4779431981626,-112.175905980345 40.4782001541294,-112.175838854513 40.4782747089518,-112.175881206117 40.4784706688261,-112.175863509183 40.4787411114916,-112.175916885899 40.4788928162533,-112.17589793395 40.4790236360312,-112.176059342572 40.4792814454911,-112.176116008079 40.4794187026771,-112.176353332703 40.4798351938833,-112.176498245856 40.4800940714695,-112.176975834533 40.4807567563799,-112.177412145073 40.4813522941867,-112.177593465778 40.4815606206254,-112.177562994242 40.4815453460025,-112.176962608064 40.4809451739492,-112.176463142212 40.4802457758786,-112.176163062861 40.4795461480107,-112.175862941076 40.4790465140033,-112.175763426931 40.4783466456016,-112.175763560692 40.4777457603508,-112.176063368039 40.4771463298906,-112.176062851271 40.4768463435902)),((-112.174963513099 40.4762467330023,-112.174563004694 40.4761454021381,-112.174475745298 40.4761204339284,-112.174659144949 40.4761110925156,-112.175047983416 40.4762197487147,-112.175203535823 40.4762100589845,-112.175206279208 40.4762117427554,-112.174963513099 40.4762467330023)),((-112.171863204625 40.4724458875684,-112.17183444585 40.4723591545253,-112.171880239621 40.4724078780208,-112.172046280408 40.4727305095944,-112.172434221139 40.4732634966177,-112.172825436516 40.473781134102,-112.173140798405 40.4742779192785,-112.173161630577 40.4743903173099,-112.173280903371 40.4746008122507,-112.173310224491 40.4747942029045,-112.173284425051 40.4749386050057,-112.17330264696 40.4750366154756,-112.17330853449 40.475239252792,-112.173244808161 40.4753056637658,-112.173239394906 40.4753403123618,-112.17316353583 40.4752452293097,-112.173262757832 40.4748460347571,-112.171863204625 40.4724458875684)),((-112.17166339804 40.4719452244974,-112.171663329879 40.4719277481809,-112.171674275538 40.4719669154387,-112.17166339804 40.4719452244974)),((-112.172162939853 40.4682465637301,-112.172220028821 40.4681513925775,-112.172148625716 40.4683323823255,-112.172162939853 40.4682465637301)))"
